answer,question,serial_id,id
公积金就是通常所说的“一金“，其最主要的功能是购房。除此之外，也可以在建造、翻建、大修住房和租房时给予支持。另外，在治疗重病方面，也可以提取公积金。,公积金有什么用？,JSZJHR0002,2111
不能。企业湾和个人客户是服务和被服务的关系，不存在劳动合同的劳务关系，所以企业湾不能为其开具相应的收入或者在职证明。,当个人客户的社保和公积金挂靠到企业湾后，企业湾可以帮其开具相应的收入或者在职证明吗？,JSZJHR0005,2112
不可以。社保的参保基数必须与公积金缴纳的基数保持一致。且需要绑定一起购买，不可单独购买，缴纳起止时间必须一致。,社保和公积金的基数可以不一样吗？,JSZJHR0005,2113
根据规定，每个人只能参加、享受一份社保，但因为目前尚未实现全国联网，养老保险是省级统筹，在不同省份办理重复参 保时暂时没有问题。但是今后全国联网或者办理退休手续时会被查出来重复参保，届时会被要求退出其中一份的重复参保部分。其他四险属于市级统筹，不同市能办理重复参保。,一个人是否可以在两个城市同时缴纳社保?,JSZJHR0005,2114
"在同等基数上，因为在原公司缴纳时只需承担社保中自己需要缴纳的部分，而在离职后，自己缴纳社保时，需要连 公司承担的那一部分，一同缴纳。
        ",为什么在企业湾个人保代缴五险一金时，比原公司代缴时缴纳的多？,JSZJHR0005,2115
注册商标是用于识别某商品、服务或相关具体个人或企业的显著标志，经政府部门核准注册的商标，受到法律保护，商标注册人享有专用权，其他任何企业都不得仿效使用。,1、什么是注册商标,JSZJLD0013,2116
"1)使用权，商标注册人对其注册商标享有完整的使用权。在商标局核准使用的商品或服务上，商标注册人可将注册商标用于相关商业活动、广告宣传，任何人不得干涉；
2)独占权，商标注册人对其注册商标享有排他性独占权，未经注册人的许可，任何他人不得在相同或类似商品上使用相同或近似商标；
3)排除他人使用的权利，对于他人未经许可在相同或类似商品或服务上使用与其注册商标相同或近似商标的行为，商标注册人有权制止。
4)许可使用权，商标注册人有权通过签订商标使用许可合同的方式，将注册商标许可给他人使用；
5)转让权，商标注册人有权通过签订转让合同的方式有偿或无偿地转让其注册商标；
6)继承权，商标作为无形财产，可以依据财产继承顺序由其继承人继承。",2、注册商标专用权范围,JSZJLD0013,2117
"1)区别商品或服务出处，引导消费者认牌购物或消费；
2)促进生产者或经营者不断提高或稳定产品或服务的质量；
3)企业品牌的基础，是企业信誉和质量的象征，增强市场竞争力和广告宣传效果；
4)企业无形资产中非常重要的部分；
5)入驻天猫、京东等电商平台；
6)是申请国家免检、省市名牌、驰名商标、质量认证的前提条件；
7)可转让，加盟，连锁。",3、注册商标的好处,JSZJLD0013,2118
"1)按构成分类：文字商标、图形商标、字母商标、数字商标、组合商标、三维标志商标、声音商标等；
2)按使用对象分类：商品商标、服务商标、特种商标等；
3)按使用主体分类：制造商标、销售商标、集体商标；
4)按使用功能分类：一般商标、联合商标、防御商标、证明商标。",4、商标的分类,JSZJLD0013,2119
任何能够将自然人、法人或者其他组织的商品与他人的商品区别开的标志，包括文字、图形、字母、数字、三维标志、颜色组合和声音等，以及上述要素的组合，均可以作为商标申请注册。,5、商标素材,JSZJLD0013,2120
"根据《中华人民共和国商标法》第十条 下列标志不得作为商标使用：
（一）同中华人民共和国的国家名称、国旗、国徽、国歌、军旗、军徽、军歌、勋章等相同或者近似的，以及同中央国家机关的名称、标志、所在地特定地点的名称或者标志性建筑物的名称、图形相同的；
（二）同外国的国家名称、国旗、国徽、军旗等相同或者近似的，但经该国政府同意的除外；
（三）同政府间国际组织的名称、旗帜、徽记等相同或者近似的，但经该组织同意或者不易误导公众的除外；
（四）与表明实施控制、予以保证的官方标志、检验印记相同或者近似的，但经授权的除外；
（五）同“红十字”、“红新月”的名称、标志相同或者近似的；
（六）带有民族歧视性的；
（七）带有欺骗性，容易使公众对商品的质量等特点或者产地产生误认的；
（八）有害于社会主义道德风尚或者有其他不良影响的。
县级以上行政区划的地名或者公众知晓的外国地名，不得作为商标。但是，地名具有其他含义或者作为集体商标、证明商标组成部分的除外；已经注册的使用地名的商标继续有效。",6、不得作为商标注册标志,JSZJLD0013,2121
"1)提交申请，缴纳商标注册费用；
2)形式审查，审查提交的申请资料是否齐全、材料填写是否正确等，时间为1个月；
3)受理商标注册通知书，形式审查通过后下发受理通知书；
4)实质审查，商标注册主管机关对申请注册的商标是否符合商标法的规定所进行的检查、资料检索、分析对比、调查研究，并决定给予初步5)审定或驳回申请等的一系列活动，实质审查时间为申请之日起9个月内完成；
初审公告，时间为3个月，初审公告期内没有人提出异议或提出异议经裁定不成立的，该商标予以注册，同时刊登注册公告，发放注册证。",7、商标申请流程,JSZJLD0013,2122
注册商标的有效期为10年，自核准注册之日起计算。有效期满后，需要继续使用的，应当在期满前6个月内申请续展注册；在此期间未能提出申请的，有6个月的宽展期。宽展期满仍未提出申请的，注销其注册商标。每次续展注册的有效期为10年。续展注册经核准后，予以公告。,8、注册商标保护期限,JSZJLD0013,2123
两个或者两个以上的商标注册申请人，在同一种商品或者类似商品上，以相同或者近似的商标申请注册的，初步审定并公告申请在先的商标；同一天申请的，初步审定并公告使用在先的商标，驳回其他人的申请，不予公告。,9、申请在先原则,JSZJLD0013,2124
“?”表示该商标已注册成功，受到法律强制性保护。“TM”表示的是该商标已经向国家商标局提出申请，并且国家商标局已下发了《受理通知书》，进入了异议期，这样可防止其他人提出重复申请，也表示现有商标持有人有优先使用权。故在商标审查期间，在该商标未获准注册以前，可以在使用中标记为“TM”，但不要标注注册标记“注册商标”、“?”等。,10、“?”与“TM”的区别,JSZJLD0013,2125
"1)公司应在员工入职起一个月内（试用期内也要与员工签订劳动合同）与员工签订书面劳动合同，若没有签订书面劳动合同，应从第二个月起支付员工双倍工资。
用人单位自用工之日起满一年不与劳动者订立书面劳动合同，视为已订立无固定期限劳动合同，用人单位无需再支付用工之日起满一年后未订立书面劳动合同的二倍工资。",不签劳动合同的风险,JSZJLD0006,2126
涉外合同的当事人可以选择适用的法律，但以下两类合同当事人不得选择适用外国法：一是我国法律直接规定了该类涉外合同所应适用的准据法的；二是我国法律没有规定该类涉外合同可以由当事人选择适用法律的。,涉外合同法律适用的选择,JSZJLD0006,2127
由于这些服务包含极高的人力成本，因此，本服务不包含这些服务，不过，如果您需要这些服务，我们可以协助寻找合适的合作团队另行与您协商确定相关的服务事宜。,创业法律顾问，包含给客户打官司/仲裁、商业谈判、帮助融资等服务吗？,JSZJLD0006,2128
